,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,-0.396904280237986,0.00163547003302871,0.0513879981240346,-0.49996376353543,-0.429251509059746,-0.396062479728173,-0.36386639534043,-0.295610712690223,987.275176323723,1.00072414001235
delta,11.0571936571012,0.0456020294252922,1.25204865383215,8.6619812830915,10.2057318673478,11.0623787979834,11.8994838599809,13.5606025489334,753.831133949008,0.99980209282835
epsilon[1],-8.85946328373545,0.0621262705077442,1.67431934841359,-12.0785936831317,-9.95455676581277,-8.91324881887446,-7.71753369400835,-5.60396117063784,726.316692271495,0.999917886069325
epsilon[2],-6.93607812262026,0.0220769272727909,0.68516492742651,-8.2450447486482,-7.4128909625181,-6.91824871872529,-6.44747278653655,-5.64591798690845,963.192282131673,1.00075357578728
epsilon[3],3.21415038732785,0.057012251955046,1.51113943805576,0.218643463349826,2.21459176206345,3.22012501631187,4.22468675276936,6.17646199468908,702.542640323773,1.00031900580788
epsilon[4],1.2063016549342,0.0303254829854489,0.958878640927383,-0.620936392589758,0.576060373628946,1.19117632600394,1.83063790197252,3.14157109379188,999.797016978921,0.999660301065102
mu[1],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[2],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[3],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[4],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[5],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[6],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[7],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[8],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[9],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[10],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[11],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[12],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[13],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[14],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[15],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[16],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[17],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[18],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[19],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[20],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[21],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
mu[22],0.4021184126901,0.000392398250515464,0.0123472173474116,0.377549184552073,0.394305078450023,0.402258737979271,0.410023943930457,0.426630831725226,990.111400761075,1.00071602283475
