,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,-0.309300966740889,0.00126896101946417,0.0642933865344237,-0.439706471555335,-0.351643619334751,-0.309387586234419,-0.264417072502838,-0.182635400294512,2567.06012757192,0.999657043920433
delta,1.00361019047372,0.00168892769973342,0.0790080587239068,0.843678957463658,0.95003431767829,1.0084135879624,1.05538360537058,1.15166508446521,2188.36955946135,1.00022581518369
mu[1],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[2],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[3],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[4],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[5],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[6],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[7],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[8],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[9],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[10],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[11],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[12],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[13],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[14],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[15],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
mu[16],0.423362641800292,0.000309329424975281,0.0156804219788064,0.391810919569186,0.412983904556443,0.423264229157537,0.434278205656199,0.454467643510276,2569.64437387866,0.999657448047373
phi[1],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[2],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[3],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[4],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[5],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[6],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[7],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[8],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[9],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[10],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[11],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[12],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
phi[13],2.73661314383676,0.00460600957407633,0.215641580276719,2.32490448900506,2.58579839639071,2.74124881372373,2.87307707152268,3.16345605436978,2191.87275733217,1.00019907161233
