,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,-7.78129482279096,0.20470656235612,5.57792495547424,-18.4846377970099,-11.6895648091613,-7.67459156079817,-3.99067869924322,3.16398282723067,742.47494629757,0.99981150445114
delta,1.63300314383762,0.00215639368229672,0.0835960117857846,1.45875795881273,1.57975811541026,1.63434006147634,1.69086244081305,1.78909268775289,1502.84785395815,1.00099339932545
beta[1],9.24585171503195,0.233232499624707,6.48279246728242,-2.8725425057661,4.98315228587562,9.19682929697541,13.5738649821031,21.3862573930122,772.584701442165,0.999632470810746
beta[2],-11.9755427005358,0.053204002688459,1.57396915937901,-14.9990766809848,-13.035168793823,-11.9771934634056,-10.9032901564028,-8.93062021351542,875.192975921849,0.99961798270299
beta[3],11.3361992228687,0.120973881042162,3.8125888850951,4.11042100372395,8.77527826972938,11.2520505891249,13.7404189139432,19.2538963049028,993.24577726567,0.999878113279302
mu[1],0.346499697344343,0.000760063963901594,0.0283026794595462,0.291380087414455,0.327468456774383,0.346618083858578,0.365465790970079,0.403536611363461,1386.61157449011,0.999771913109046
mu[2],0.258838954806198,0.000752847110919586,0.0267262595773884,0.208793170051109,0.240670679507437,0.258168389368135,0.276326108460621,0.31407871070244,1260.26764895964,0.999599922794664
mu[3],0.629866857226395,0.00083646754251561,0.028616250337187,0.574578756283908,0.610836595556089,0.629730978201413,0.648047156317561,0.687679257139388,1170.38100705134,1.00011915460112
mu[4],0.672011299968644,0.000517548260936354,0.0193077475495322,0.634010767293274,0.659125684191861,0.671680053367296,0.685011277850877,0.708991261281789,1391.75091746507,0.999957772415507
mu[5],0.480707912199556,0.000473059403171654,0.0196898328267474,0.442828183907723,0.467210232039736,0.480819548659949,0.49391249233973,0.519306468298013,1732.41804462703,1.00011606305514
mu[6],0.768059922448673,0.000697842718532114,0.0214582609945286,0.723153880648503,0.753547207233345,0.768675629065637,0.783396256626848,0.807476021891202,945.527019672398,0.999855309078389
mu[7],0.786254957291139,0.000527438452351636,0.0205335478581078,0.742631200479206,0.772907946838492,0.787153092598376,0.800319560017692,0.824122768980862,1515.59935837204,0.999600122963971
mu[8],0.699882251235518,0.00036145559453561,0.014522014782153,0.671707005600623,0.690226527727474,0.700016852608442,0.709592399951336,0.727607400624614,1614.14983805457,1.00010518489926
mu[9],0.746418880869237,0.000782378566392557,0.0252125200841023,0.695004675290901,0.730308555332178,0.747067549482445,0.76364231829045,0.793813743422715,1038.48116914223,0.999609881097162
mu[10],0.79086643416976,0.000310722129007693,0.0145905413875116,0.761405863174696,0.781018841847955,0.791302714978151,0.800912395693686,0.817980749714036,2204.94847728272,0.999703043842048
