,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,-0.280966094499479,0.000804745925836823,0.0359893852851958,-0.352824275279348,-0.304525131029975,-0.281197030392534,-0.256335070848721,-0.212720636121905,2000.00593392428,0.999690532825018
delta,1.08005782923457,0.000987570449455706,0.0460972762889339,0.988481831288641,1.04912620135399,1.08108376459585,1.11202794893809,1.1701402014328,2178.78490690944,0.999609074871639
mu[1],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[2],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[3],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[4],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[5],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[6],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[7],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[8],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[9],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[10],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[11],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[12],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[13],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[14],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[15],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[16],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[17],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[18],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[19],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[20],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[21],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[22],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[23],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[24],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[25],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[26],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
mu[27],0.430239134454261,0.000197131377636675,0.00881799871832536,0.41269770980737,0.42445165169656,0.430160332609967,0.436264841443174,0.447019471860115,2000.91458016221,0.999691063692402
phi[1],2.94797817137436,0.00290445722885286,0.135902146768473,2.68715183222593,2.85515519937608,2.94787262055891,3.04051817152421,3.22244443512117,2189.387646799,0.999609579969698
phi[2],2.94797817137436,0.00290445722885286,0.135902146768473,2.68715183222593,2.85515519937608,2.94787262055891,3.04051817152421,3.22244443512117,2189.387646799,0.999609579969698
