,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,-0.311995286604092,0.0215724140752309,0.715954658614458,-1.66375479240522,-0.802012960868536,-0.330027968866938,0.170298128563904,1.07116395360437,1101.47220632018,1.00097203759731
delta,-5.45459949979635,0.0573323156736984,1.67055938494927,-8.7136576358088,-6.56049752017157,-5.4429277361658,-4.32873190672586,-2.23460592489029,849.033585584936,0.999710179370414
beta[1],-12.6728472381563,0.061215761862972,1.70303140520743,-15.9589904290873,-13.8445247942357,-12.6517726874462,-11.478504265261,-9.36975100586658,773.960498628067,0.999773532733071
beta[2],5.20583844248097,0.0473991980489722,1.40954770663089,2.43355451373235,4.25181707344449,5.1727663429491,6.14187517567929,7.97911880797316,884.336541663367,0.999675683817332
beta[3],6.26891882595384,0.0326985617229128,1.02195764812505,4.26858216007683,5.54744841050933,6.2854827236251,6.961165520466,8.29178715337282,976.806398820665,1.00145558262653
epsilon[1],17.020783701795,0.0825790035336779,2.40956217529443,12.387732150307,15.3435588619228,17.0637301787271,18.5961441195468,21.8796705043464,851.406572109448,1.00006125898198
epsilon[2],1.37746110123247,0.0350284233375087,1.39204206920287,-1.35741962343609,0.418559291763895,1.33618525269501,2.30414247550343,4.13710679452908,1579.29602128207,0.999980083804195
epsilon[3],-7.31270682979026,0.0538393252545665,1.96255304946576,-11.053471435859,-8.68805180643511,-7.30287140108389,-5.95772952982739,-3.47787581256202,1328.75096520171,0.999603913059064
mu[1],0.482437413354497,0.000484399690315555,0.0169187267041773,0.448105558770826,0.470830403052782,0.482509746976636,0.494353411690019,0.514089246021875,1219.90956526785,1.00043265408869
mu[2],0.482040351392139,0.000542623431525986,0.0187310465849582,0.445211171835973,0.469157500801971,0.482103788920203,0.494951848251773,0.517641813241538,1191.59041442515,0.999663462246159
mu[3],0.430879880551067,0.000323594545009789,0.0172174843785775,0.397060467180401,0.419086508940483,0.430881940486852,0.442743847316335,0.464660146192132,2830.98137050742,0.999857759214537
mu[4],0.494260827322166,0.000777334247794321,0.0234631485676929,0.448945760137377,0.477785311907585,0.493639811492292,0.511073385242705,0.53902236094094,911.08097220212,0.999651826747322
mu[5],0.436963368808276,0.000294608291090295,0.0155290082116708,0.407014698721631,0.42657333253593,0.43725656156644,0.447326205058693,0.466634118096585,2778.41752323447,0.999854505895867
mu[6],0.56232829344557,0.00119957515440874,0.033576117726904,0.494521318496189,0.539347233280926,0.562506246102617,0.585814463221812,0.626705452381782,783.440527232229,0.999957946468675
mu[7],0.193530649396491,0.000392330405128041,0.0127449404137492,0.168769705799766,0.18469109973984,0.193663440160353,0.202290475153292,0.217493854580072,1055.28966591236,0.999631649363865
mu[8],0.476567414375977,0.000719965549539172,0.0234367288877934,0.431766304519845,0.461044823762731,0.476219441345897,0.492217487032723,0.523011981437531,1059.6698080735,1.00195115696324
